fiscal_year,agency_name,agency_start_date,work_location_borough,title_description,leave_status_as_of_june_30,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
2017,BOARD OF ELECTION POLL WORKERS,2010-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,548.29,0.0,0.0,0.0
2017,ADMIN FOR CHILDREN'S SVCS,1996-06-23,MANHATTAN,CHILD WELFARE SPECIALIST SUPERVISOR,ACTIVE,63106.0,per Annum,1825.0,63495.09,0.0,0.0,4541.17
2017,BOARD OF ELECTION POLL WORKERS,2014-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,575.0,0.0,0.0,0.0
2017,BOARD OF ELECTION POLL WORKERS,2010-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,303.0,0.0,0.0,0.0
2017,COMMUNITY COLLEGE (LAGUARDIA),2016-08-16,QUEENS,COLLEGE ASSISTANT,ACTIVE,12.0,per Hour,56.25,604.13,0.0,0.0,0.0
2017,DEPARTMENT OF SANITATION,2017-02-10,MANHATTAN,CITY SEASONAL AIDE,CEASED,15.0,per Hour,56.0,840.0,0.0,0.0,0.0
2017,COMMUNITY COLLEGE (MANHATTAN),2001-01-27,MANHATTAN,ADJUNCT ASSISTANT PROFESSOR,ACTIVE,274.99,per Day,40.72,13689.03,0.0,0.0,294.0
2017,BOARD OF ELECTION POLL WORKERS,2016-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,575.0,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2005-05-26,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,73380.0,per Annum,0.0,69923.24,0.0,0.0,-192.14
2017,DEPT OF ED PARA PROFESSIONALS,1999-07-14,MANHATTAN,ANNUAL ED PARA,CEASED,34492.0,per Annum,0.0,20062.88,0.0,0.0,0.0
2017,COMMUNITY COLLEGE (KINGSBORO),2002-09-09,BROOKLYN,NON-TEACHING ADJUNCT I,ACTIVE,53.44,per Hour,14.5,1171.2,0.0,0.0,0.0
2017,DEPARTMENT OF EDUCATION ADMIN,2000-10-11,RICHMOND,STAFF NURSE,ACTIVE,67143.0,per Annum,1664.0,66935.14,530.25,44782.08,11698.77
2017,DEPT OF ED PARA PROFESSIONALS,2002-11-12,MANHATTAN,TEACHER AIDE,ACTIVE,24688.0,per Annum,0.0,19657.24,0.0,0.0,0.0
2017,BOARD OF ELECTION POLL WORKERS,2010-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,581.0,0.0,0.0,0.0
2017,CAMPAIGN FINANCE BOARD,2013-04-01,MANHATTAN,ANALYST,ACTIVE,92700.0,per Annum,1825.0,94080.3,0.0,0.0,670.72
2017,DEPARTMENT FOR THE AGING,2013-03-11,MANHATTAN,COMMUNITY SERVICE AIDE,CEASED,11.0,per Hour,545.0,6168.0,0.0,0.0,0.0
2017,DEPT OF ED PARA PROFESSIONALS,1997-01-23,MANHATTAN,ANNUAL ED PARA,ACTIVE,38860.0,per Annum,0.0,37450.08,0.0,0.0,0.0
2017,DEPARTMENT OF EDUCATION ADMIN,2016-11-07,MANHATTAN,COMMUNITY ASSOCIATE,ACTIVE,35592.0,per Annum,1171.0,22252.27,0.0,0.0,16.5
2017,DEPARTMENT OF FINANCE,2017-06-05,QUEENS,DEPUTY CITY SHERIFF - NON-SPVR,ACTIVE,32897.0,per Annum,154.28,1892.7,0.0,0.0,3.15
2017,DEPT OF ED PARA PROFESSIONALS,2000-04-17,MANHATTAN,ANNUAL ED PARA,ACTIVE,37623.0,per Annum,0.0,54917.07,0.0,1301.57,0.0
2017,DEPARTMENT OF CORRECTION,2012-09-06,QUEENS,CORRECTION OFFICER,ACTIVE,60434.0,per Annum,2077.2,58043.58,402.42,15512.08,4082.24
2017,COMMUNITY COLLEGE (HOSTOS),2016-08-22,BRONX,CONTINUING EDUCATION TEACHER,ACTIVE,41.69,per Hour,560.0,20365.1,0.0,0.0,0.0
2017,DEPARTMENT OF SANITATION,1989-04-03,BRONX,SANITATION WORKER,ACTIVE,75066.0,per Annum,2085.72,74472.67,285.0,15293.56,22036.93
2017,COMMUNITY COLLEGE (KINGSBORO),1983-10-24,BROOKLYN,OILER,CEASED,372.8,per Day,0.0,405.98,0.0,0.0,0.0
2017,DEPT OF ED HRLY SUPPORT STAFF,1997-09-15,MANHATTAN,F/T DC 37 FAMILY PARA,ACTIVE,21.61,per Hour,0.0,40008.26,0.0,268.16,0.0
2017,DEPT OF ED PARA PROFESSIONALS,2006-03-01,MANHATTAN,ANNUAL ED PARA,ACTIVE,37055.0,per Annum,0.0,32415.27,0.0,0.0,6.41
2017,CITY COUNCIL,2016-11-07,MANHATTAN,LEGISLATIVE INTERN,ACTIVE,15.0,per Hour,342.75,4080.0,0.0,0.0,0.0
2017,DEPT OF ED HRLY SUPPORT STAFF,1996-12-09,MANHATTAN,F/T SCHOOL AIDE,CEASED,15.86,per Hour,0.0,20739.95,0.0,0.0,2000.0
2017,DEPARTMENT OF CORRECTION,2007-04-09,QUEENS,PROGRAM SPECIALIST  CORRECTION,ACTIVE,64374.0,per Annum,1825.0,65275.23,33.5,1580.45,1386.07
2017,BOARD OF ELECTION POLL WORKERS,2013-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,850.0,0.0,0.0,0.0
2017,BOARD OF ELECTION POLL WORKERS,2014-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,575.0,0.0,0.0,0.0
2017,DEPT OF ED PARA PROFESSIONALS,2011-12-14,MANHATTAN,ANNUAL ED PARA,ACTIVE,28469.0,per Annum,0.0,26996.4,0.0,0.0,0.0
2017,BOARD OF ELECTION POLL WORKERS,2016-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,305.0,0.0,0.0,0.0
2017,DEPARTMENT OF CORRECTION,1988-01-11,QUEENS,PROGRAM SPECIALIST  CORRECTION,ACTIVE,76906.0,per Annum,1825.0,74336.31,237.0,11307.8,1321.17
2017,COMMUNITY COLLEGE (HOSTOS),2017-07-05,BRONX,NON-TEACHING ADJUNCT I,ACTIVE,42.95,per Hour,90.0,3824.01,0.0,0.0,0.0
2017,DEPT OF ED PARA PROFESSIONALS,2014-11-18,MANHATTAN,ANNUAL ED PARA,ACTIVE,24688.0,per Annum,0.0,25835.57,0.0,1.3,0.0
2017,DEPARTMENT OF EDUCATION ADMIN,2009-09-08,MANHATTAN,OCCUPATIONAL THERAPIST,ACTIVE,71788.0,per Annum,1081.72,55881.41,0.5,31.95,3864.07
2017,DEPT OF ED PARA PROFESSIONALS,1999-03-05,MANHATTAN,ANNUAL ED PARA,ACTIVE,38860.0,per Annum,0.0,37450.08,0.0,0.0,0.0
2017,DEPT OF ED PARA PROFESSIONALS,1998-12-08,MANHATTAN,ANNUAL ED PARA,ACTIVE,41079.0,per Annum,0.0,39105.98,0.0,0.0,0.0
2017,DEPARTMENT OF SANITATION,2000-07-24,QUEENS,SANITATION WORKER,ACTIVE,75066.0,per Annum,2085.72,74472.67,345.0,19008.71,20233.83
2017,BOARD OF ELECTION POLL WORKERS,2016-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,225.0,0.0,0.0,0.0
2017,DEPARTMENT OF CORRECTION,2007-04-12,QUEENS,CORRECTION OFFICER,ACTIVE,82808.0,per Annum,2085.72,84295.91,338.27,23143.23,9410.98
2017,COMMUNITY COLLEGE (LAGUARDIA),2016-03-05,QUEENS,ADJUNCT LECTURER,ACTIVE,71.59,per Hour,195.0,14428.82,0.0,0.0,126.0
2017,COMMUNITY COLLEGE (KINGSBORO),2016-11-14,BROOKLYN,COLLEGE ASSISTANT,ACTIVE,12.0,per Hour,809.0,8973.12,0.0,0.0,3.6
2017,BOARD OF ELECTION POLL WORKERS,2016-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,300.0,0.0,0.0,0.0
2017,BOARD OF ELECTION,2016-02-28,MANHATTAN,TEMPORARY CLERK,CEASED,13.79,per Hour,1001.0,14485.46,288.5,5725.33,0.0
2017,DEPARTMENT OF TRANSPORTATION,2015-10-19,MANHATTAN,COMMUNITY COORDINATOR,CEASED,62648.0,per Annum,1410.0,49098.84,0.0,0.0,49.5
2017,BOARD OF ELECTION POLL WORKERS,2010-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,650.0,0.0,0.0,0.0
2017,DEPARTMENT OF TRANSPORTATION,2008-09-15,RICHMOND,DECKHAND,ACTIVE,55024.0,per Annum,1668.58,56666.28,156.5,12031.6,2956.96
2017,BOARD OF ELECTION POLL WORKERS,2013-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,300.0,0.0,0.0,0.0
2017,DEPT OF CITYWIDE ADMIN SVCS,2007-01-02,BROOKLYN,CITY CUSTODIAL ASSISTANT,ACTIVE,34364.0,per Annum,1876.27,31752.21,18.0,443.51,0.0
2017,DEPARTMENT OF SANITATION,2006-03-20,QUEENS,LETTERER AND SIGN PAINTER,ACTIVE,255.0,per Day,1955.37,67055.6,44.0,2424.24,0.0
2017,DEPT OF ED HRLY SUPPORT STAFF,2017-03-15,MANHATTAN,SUBSTITUTE SR. SCHOOL LUNCH HELPER,ACTIVE,13.78,per Hour,0.0,3545.32,0.0,0.0,0.0
2017,BOARD OF ELECTION POLL WORKERS,2010-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,300.0,0.0,0.0,0.0
2017,BOARD OF ELECTION POLL WORKERS,2016-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,300.0,0.0,0.0,0.0
2017,DEPT OF ED HRLY SUPPORT STAFF,2006-01-27,MANHATTAN,F/T SCHOOL LUNCH HELPER,ACTIVE,15.38,per Hour,0.0,17374.08,0.0,0.0,0.0
2017,DEPT OF ED PARA PROFESSIONALS,1987-12-01,MANHATTAN,ANNUAL ED PARA,ACTIVE,26493.0,per Annum,0.0,24856.36,0.0,0.0,0.0
2017,DEPARTMENT OF PROBATION,2008-02-25,RICHMOND,PROBATION OFFICER,ACTIVE,49793.0,per Annum,2085.72,51167.56,8.0,282.77,2864.63
2017,DEPT OF ED PARA PROFESSIONALS,2007-01-23,MANHATTAN,ANNUAL ED PARA,ACTIVE,39842.0,per Annum,0.0,37761.77,0.0,0.0,0.0
2017,DEPARTMENT OF TRANSPORTATION,2016-10-17,BROOKLYN,BRIDGE PAINTER,ACTIVE,367.85,per Day,1290.0,63822.79,42.0,4168.6,0.0
2017,DEPARTMENT OF CORRECTION,2014-05-08,QUEENS,CORRECTION OFFICER,ACTIVE,50650.0,per Annum,2085.72,50092.15,216.0,9772.39,4095.59
2017,COMMUNITY COLLEGE (MANHATTAN),2014-01-06,MANHATTAN,CUNY OFFICE ASSISTANT,ON LEAVE,35027.0,per Annum,0.0,5168.1,0.0,0.0,0.0
2017,DEPARTMENT OF EDUCATION ADMIN,2013-10-21,MANHATTAN,SCHOOL COMPUTER TECHNOLOGY SPECIALIST,ACTIVE,43582.0,per Annum,1825.0,44839.67,114.75,3309.03,2261.5
2017,DEPARTMENT OF BUILDINGS,2001-07-30,MANHATTAN,ASSOCIATE INSPECTOR,ACTIVE,75377.0,per Annum,1649.47,62469.87,0.0,0.0,4841.9
2017,BOARD OF ELECTION POLL WORKERS,2016-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,460.0,0.0,0.0,0.0
2017,CONSUMER AFFAIRS,2015-08-31,MANHATTAN,COMMUNITY ASSOCIATE,ACTIVE,36951.0,per Annum,1825.0,38017.33,128.75,3652.69,2.45
2017,DEPT OF ED PARA PROFESSIONALS,2014-04-29,MANHATTAN,SUBSTITUTE ED PARA,ACTIVE,147.37,per Day,0.0,12271.15,0.0,0.0,0.0
2017,BOARD OF ELECTION POLL WORKERS,2010-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,700.0,0.0,0.0,0.0
2017,COMMUNITY COLLEGE (LAGUARDIA),2014-02-04,QUEENS,NON-TEACHING ADJUNCT II,ACTIVE,42.95,per Hour,0.0,5.1,0.0,0.0,0.0
2017,DEPT OF ED PARA PROFESSIONALS,2007-10-12,MANHATTAN,ANNUAL ED PARA,ACTIVE,28077.0,per Annum,0.0,26521.6,0.0,0.0,0.0
2017,DEPT OF ED HRLY SUPPORT STAFF,2016-10-11,MANHATTAN,SUBSTITUTE SCHOOL LUNCH HELPER,ACTIVE,13.37,per Hour,0.0,6404.23,0.0,0.0,0.0
2017,BOARD OF ELECTION POLL WORKERS,2013-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,200.0,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2001-09-10,MANHATTAN,TEACHER,CEASED,86496.0,per Annum,0.0,14745.98,0.0,0.0,0.0
2017,COMMUNITY COLLEGE (MANHATTAN),2011-09-12,MANHATTAN,COLLEGE ASSISTANT,CEASED,12.18,per Hour,0.0,4.92,0.0,0.0,0.18
2017,DEPT OF ED PARA PROFESSIONALS,2002-04-15,MANHATTAN,ANNUAL ED PARA,ACTIVE,30522.0,per Annum,0.0,34523.37,0.0,0.0,0.0
2017,DEPT OF ED PARA PROFESSIONALS,2004-01-19,MANHATTAN,ANNUAL ED PARA,CEASED,37565.0,per Annum,0.0,6260.84,0.0,0.0,0.0
2017,BOARD OF ELECTION POLL WORKERS,2010-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,778.0,0.0,0.0,0.0
2017,BOARD OF ELECTION POLL WORKERS,2014-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,575.0,0.0,0.0,0.0
2017,DEPT OF ED PARA PROFESSIONALS,2003-12-24,MANHATTAN,ANNUAL ED PARA,CEASED,37565.0,per Annum,0.0,6260.84,0.0,0.0,0.0
2017,COMMUNITY COLLEGE (MANHATTAN),2011-08-25,MANHATTAN,ADJUNCT ASSISTANT PROFESSOR,SEASONAL,220.59,per Day,0.0,370.92,0.0,0.0,0.0
2017,DEPARTMENT OF BUILDINGS,2014-02-24,QUEENS,ASSISTANT PLAN EXAMINER,ACTIVE,66950.0,per Annum,1818.0,68625.16,27.25,906.94,222.42
2017,COMMUNITY COLLEGE (QUEENSBORO),2013-01-22,QUEENS,NON-TEACHING ADJUNCT I,ACTIVE,46.48,per Hour,35.0,1613.86,0.0,0.0,0.0
2017,ADMIN FOR CHILDREN'S SVCS,2016-05-02,MANHATTAN,ADMIN COMMUNITY RELATIONS SPECIALIST,ACTIVE,83488.0,per Annum,1825.0,84731.0,0.0,0.0,0.0
2017,DEPARTMENT OF SANITATION,1999-10-04,RICHMOND,SANITATION WORKER,ACTIVE,75066.0,per Annum,2081.72,74332.37,347.0,20184.95,21327.01
2017,DEPARTMENT OF CORRECTION,2011-08-25,QUEENS,CORRECTION OFFICER,ACTIVE,82808.0,per Annum,2085.72,68869.89,46.0,2898.63,8030.87
2017,BOARD OF ELECTION POLL WORKERS,2010-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,1125.0,0.0,0.0,0.0
2017,DEPT OF ED HRLY SUPPORT STAFF,2015-11-30,MANHATTAN,F/T SCHOOL AIDE,ACTIVE,13.37,per Hour,0.0,13238.56,0.0,0.0,0.0
2017,BOARD OF ELECTION POLL WORKERS,2012-05-22,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,200.0,0.0,0.0,0.0
2017,DEPARTMENT OF CORRECTION,2015-08-06,MANHATTAN,CORRECTION OFFICER,ACTIVE,46962.0,per Annum,2085.72,45302.11,600.48,20226.66,4837.39
2017,ADMIN FOR CHILDREN'S SVCS,2008-03-17,BROOKLYN,CHILD PROTECTIVE SPECIALIST,ACTIVE,54720.0,per Annum,1804.0,55669.29,0.0,0.0,3657.17
2017,DEPARTMENT OF EDUCATION ADMIN,2003-08-20,BROOKLYN,COMMUNITY ASSOCIATE,ACTIVE,40929.0,per Annum,1825.0,42110.05,9.0,318.74,41.25
2017,DEPARTMENT OF TRANSPORTATION,2006-04-10,RICHMOND,DECKHAND,ACTIVE,55024.0,per Annum,1668.58,56683.84,733.0,41142.17,2387.61
2017,DEPARTMENT OF EDUCATION ADMIN,2012-01-22,MANHATTAN,PHYSICAL THERAPIST,ACTIVE,71384.0,per Annum,1664.0,71162.58,0.0,0.0,4387.81
2017,COMMUNITY COLLEGE (KINGSBORO),2008-02-01,BROOKLYN,ASSISTANT PROFESSOR,ACTIVE,81855.0,per Annum,260.72,102270.16,0.0,0.0,1000.0
2017,BOARD OF ELECTION POLL WORKERS,2010-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,978.0,0.0,0.0,0.0
2017,DEPT OF ED PARA PROFESSIONALS,2002-06-05,MANHATTAN,ANNUAL ED PARA,ACTIVE,24688.0,per Annum,0.0,14246.8,0.0,0.0,0.0
2017,DEPARTMENT OF CORRECTION,1996-01-04,QUEENS,WARDEN-DEPUTY WARDEN IN COMM TED < 11/1/92,ACTIVE,163359.0,per Annum,2085.72,158259.68,0.0,0.0,18690.27
2017,DEPT OF ED HRLY SUPPORT STAFF,1997-06-10,MANHATTAN,F/T DC 37 FAMILY PARA,ACTIVE,21.61,per Hour,0.0,37980.15,0.0,0.0,0.0
2017,COMMUNITY COLLEGE (BRONX),2016-08-08,BRONX,STUDENT AIDE,ACTIVE,11.0,per Hour,371.5,3343.5,0.0,0.0,0.0
2017,DEPARTMENT OF SANITATION,1997-12-08,BRONX,ELECTRICIAN,ACTIVE,322.4,per Day,2085.72,85906.09,360.78,22012.22,5890.5
2017,DEPT OF ED PARA PROFESSIONALS,2006-06-15,MANHATTAN,ANNUAL ED PARA,ACTIVE,34825.0,per Annum,0.0,39560.36,0.0,6.2,0.0
2017,COMMUNITY COLLEGE (MANHATTAN),2013-08-27,MANHATTAN,INSTRUCTOR,CEASED,50589.0,per Annum,0.0,3694.7,0.0,0.0,0.0
2017,ADMIN FOR CHILDREN'S SVCS,1998-01-05,MANHATTAN,AGENCY ATTORNEY,ACTIVE,91819.0,per Annum,1825.0,94585.65,0.0,0.0,10172.15
2017,DEPARTMENT OF FINANCE,1971-08-23,MANHATTAN,CITY TAX AUDITOR,ACTIVE,73211.0,per Annum,1825.0,75323.53,1.5,67.64,9444.98
2017,DEPT OF ED PARA PROFESSIONALS,2004-12-16,MANHATTAN,ANNUAL ED PARA,ACTIVE,39842.0,per Annum,0.0,46184.04,0.0,0.0,0.0
2017,BOARD OF ELECTION POLL WORKERS,2016-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,575.0,0.0,0.0,0.0
2017,DEPARTMENT OF EDUCATION ADMIN,2005-11-21,MANHATTAN,ADMINISTRATIVE EDUCATION ANALYST,ACTIVE,86945.0,per Annum,1825.0,89467.84,0.0,0.0,0.0
2017,DEPT OF ED HRLY SUPPORT STAFF,2015-12-02,MANHATTAN,F/T SR. SCHOOL LUNCH HELPER,ACTIVE,13.78,per Hour,0.0,16671.49,0.0,0.0,0.0
2017,DEPT OF ED PARA PROFESSIONALS,2007-12-05,MANHATTAN,ANNUAL ED PARA,ACTIVE,39842.0,per Annum,0.0,38269.89,0.0,0.0,0.0
2017,ADMIN FOR CHILDREN'S SVCS,2001-04-16,BROOKLYN,CHILD PROTECTIVE SPECIALIST SUPERVISOR,ACTIVE,80146.0,per Annum,1825.0,82458.64,322.5,19085.25,4866.03
2017,COMMUNITY COLLEGE (KINGSBORO),2007-02-26,BROOKLYN,ADJUNCT LECTURER,SEASONAL,43.31,per Day,236.43,31947.25,0.0,0.0,1000.0
2017,DEPT OF ED PEDAGOGICAL,1997-09-02,MANHATTAN,12 MONTH SPECIAL EDUCATION ASST. PRINCIPAL,ACTIVE,126784.0,per Annum,0.0,126012.01,0.0,0.0,0.0
2017,DEPARTMENT OF CORRECTION,2015-03-05,QUEENS,CORRECTION OFFICER,ACTIVE,46962.0,per Annum,2085.72,46915.92,0.0,0.0,-25740.32
2017,DEPT OF ED PARA PROFESSIONALS,1987-11-19,MANHATTAN,ANNUAL ED PARA,ACTIVE,41079.0,per Annum,0.0,41568.28,0.0,0.0,0.0
2017,DEPARTMENT OF CORRECTION,2002-07-29,MANHATTAN,PROCUREMENT ANALYST,ACTIVE,52979.0,per Annum,1814.5,54298.89,0.0,0.0,0.0
2017,DEPT OF CITYWIDE ADMIN SVCS,2013-09-03,MANHATTAN,COMMUNITY ASSOCIATE,ACTIVE,41200.0,per Annum,1825.0,42388.75,56.5,1203.79,0.0
2017,DEPT OF ED HRLY SUPPORT STAFF,2017-04-19,MANHATTAN,COOP TRAINEE TYPIST,ACTIVE,11.0,per Hour,0.0,660.0,0.0,0.0,0.0
2017,DEPT OF ED HRLY SUPPORT STAFF,2017-01-03,MANHATTAN,COOP TRAINEE TYPIST,ACTIVE,11.0,per Hour,0.0,2178.0,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2006-08-31,MANHATTAN,TEACHER ASSIGNED A,ACTIVE,89696.0,per Annum,0.0,85883.68,0.0,0.0,0.0
2017,COMMUNITY COLLEGE (MANHATTAN),2011-08-26,MANHATTAN,ADJUNCT LECTURER,SEASONAL,53.07,per Day,160.0,10585.11,0.0,0.0,672.0
2017,DEPT OF ED HRLY SUPPORT STAFF,2016-11-03,MANHATTAN,SUBSTITUTE SCHOOL LUNCH HELPER,CEASED,13.37,per Hour,0.0,454.58,0.0,0.0,0.0
2017,BOARD OF ELECTION POLL WORKERS,2016-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,600.0,0.0,0.0,0.0
2017,DEPT OF ED PARA PROFESSIONALS,1997-09-02,MANHATTAN,ANNUAL ED PARA,ACTIVE,39842.0,per Annum,0.0,39056.12,0.0,82.43,0.0
2017,ADMIN FOR CHILDREN'S SVCS,2001-07-23,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,62963.0,per Annum,1825.0,64840.84,83.75,3092.85,949.54
2017,BOARD OF ELECTION POLL WORKERS,2010-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,775.0,0.0,0.0,0.0
2017,DEPT OF ED HRLY SUPPORT STAFF,1995-03-22,MANHATTAN,F/T SCHOOL LUNCH HELPER,ACTIVE,15.86,per Hour,0.0,17888.82,0.0,0.0,0.0
2017,DEPARTMENT OF SANITATION,1981-09-21,MANHATTAN,GENERAL SUPERINTENDENT,ACTIVE,119576.0,per Annum,2085.72,122830.56,0.0,0.0,12211.42
2017,COMMUNITY COLLEGE (MANHATTAN),2012-10-10,MANHATTAN,ADJUNCT LECTURER,SEASONAL,194.52,per Day,0.0,759.32,0.0,0.0,0.0
2017,BOARD OF ELECTION POLL WORKERS,2016-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,166.65,0.0,0.0,0.0
2017,COMMUNITY COLLEGE (MANHATTAN),2011-08-26,MANHATTAN,ADJUNCT LECTURER,SEASONAL,48.63,per Day,0.0,266.86,0.0,0.0,0.0
2017,BOARD OF ELECTION,2017-02-26,MANHATTAN,COMMISSIONER,ACTIVE,300.0,per Hour,209.0,21954.31,0.0,0.0,0.0
2017,DEPARTMENT OF SANITATION,2000-08-07,RICHMOND,SANITATION WORKER,ACTIVE,75066.0,per Annum,2069.72,73911.49,116.0,5983.93,-16072.0
2017,DEPT OF CITYWIDE ADMIN SVCS,2011-08-01,MANHATTAN,CHIEF OF STAFF,CEASED,199875.0,per Annum,0.0,114493.95,0.0,0.0,0.0
2017,DEPT OF CITYWIDE ADMIN SVCS,2001-05-06,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE,ACTIVE,50992.0,per Annum,1825.0,51566.62,0.0,0.0,4063.42
2017,ADMIN FOR CHILDREN'S SVCS,1999-06-28,BRONX,CHILD PROTECTIVE SPECIALIST SUPERVISOR,ACTIVE,80170.0,per Annum,1825.0,82478.03,71.75,3634.62,4541.17
2017,DEPARTMENT OF EDUCATION ADMIN,2004-02-09,MANHATTAN,PHYSICAL THERAPIST,ACTIVE,71788.0,per Annum,1664.0,71565.95,0.0,0.0,7983.49
2017,DEPT OF ED PARA PROFESSIONALS,2015-10-05,MANHATTAN,SUBSTITUTE ED PARA,ACTIVE,147.37,per Day,0.0,2225.1,0.0,0.0,0.0
2017,BOARD OF ELECTION POLL WORKERS,2011-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,850.0,0.0,0.0,0.0
2017,DEPARTMENT OF TRANSPORTATION,1991-07-08,QUEENS,HIGHWAY TRANSPORTATION SPECIALIST,ACTIVE,61104.0,per Annum,1825.0,62867.2,320.25,16569.77,5149.98
2017,COMMUNITY COLLEGE (LAGUARDIA),2007-11-12,QUEENS,ADJUNCT LECTURER,ACTIVE,80.91,per Hour,399.0,37469.62,0.0,0.0,1000.0
2017,BOARD OF ELECTION POLL WORKERS,2016-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,303.0,0.0,0.0,0.0
2017,COMMUNITY COLLEGE (LAGUARDIA),2016-03-05,QUEENS,ADJUNCT ASSISTANT PROFESSOR,ACTIVE,81.2,per Hour,210.0,17939.04,0.0,0.0,232.4
2017,DEPARTMENT FOR THE AGING,2006-10-10,MANHATTAN,FOSTER GRANDPARENT,ACTIVE,2.65,per Hour,1188.0,3240.95,0.0,0.0,135.15
2017,DEPT OF ED PARA PROFESSIONALS,2014-01-01,MANHATTAN,ANNUAL ED PARA,ACTIVE,29954.0,per Annum,0.0,28904.78,0.0,43.4,22.84
2017,DEPT OF ED PARA PROFESSIONALS,2005-06-20,MANHATTAN,ANNUAL ED PARA,ACTIVE,39274.0,per Annum,0.0,37420.54,0.0,0.0,0.0
2017,COMMUNITY COLLEGE (BRONX),2006-09-01,BRONX,NON-TEACHING ADJUNCT IV,ACTIVE,52.55,per Hour,0.0,3508.68,0.0,0.0,0.0
2017,DEPT OF ED PARA PROFESSIONALS,2006-11-21,MANHATTAN,ANNUAL ED PARA,CEASED,28145.0,per Annum,0.0,5566.46,0.0,0.0,0.0
2017,DEPT OF ED HRLY SUPPORT STAFF,2003-09-01,MANHATTAN,F/T SCHOOL AIDE,ACTIVE,15.38,per Hour,0.0,30248.78,0.0,162.18,0.0
2017,BOARD OF ELECTION POLL WORKERS,2010-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,775.0,0.0,0.0,0.0
2017,BOARD OF ELECTION POLL WORKERS,2012-01-02,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,500.0,0.0,0.0,0.0
2017,DEPT OF ED HRLY SUPPORT STAFF,2017-01-17,MANHATTAN,STUDENT AIDE,ACTIVE,11.0,per Hour,0.0,859.87,0.0,0.0,0.0
2017,BOARD OF ELECTION POLL WORKERS,2010-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,825.0,0.0,0.0,0.0
2017,DEPT OF ED PARA PROFESSIONALS,2014-11-05,MANHATTAN,ANNUAL ED PARA,ACTIVE,29954.0,per Annum,0.0,27237.34,0.0,0.0,19.84
2017,DEPARTMENT OF CORRECTION,2000-06-01,BRONX,CORRECTION OFFICER,ACTIVE,82808.0,per Annum,2085.72,84295.91,97.38,6956.96,12218.42
2017,DEPARTMENT OF CORRECTION,2006-12-07,QUEENS,CORRECTION OFFICER,ACTIVE,82808.0,per Annum,2085.72,84295.91,910.75,63219.7,17347.98
