fiscal_year,agency_name,agency_start_date,work_location_borough,title_description,leave_status_as_of_june_30,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
2018,DEPT OF ENVIRONMENT PROTECTION,2018-02-12,WESTCHESTER,WATERSHED MAINTAINER,ACTIVE,38197.0,per Annum,760.0,13918.36,9.25,253.82,73.15
2018,COMMUNITY COLLEGE (LAGUARDIA),2010-03-08,QUEENS,ADJUNCT LECTURER,ACTIVE,74.44,per Hour,45.0,3349.8,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1991-11-21,OTHER,TEACHER SPECIAL EDUCATION,ACTIVE,119472.0,per Annum,0.0,114478.72,0.0,0.0,0.0
2018,DEPT OF ED HRLY SUPPORT STAFF,1999-01-12,MANHATTAN,F/T SCHOOL LUNCH HELPER,ACTIVE,15.82,per Hour,0.0,29432.14,0.0,0.0,0.0
2018,DEPARTMENT OF BUILDINGS,2015-11-16,MANHATTAN,ASSISTANT PLAN EXAMINER,ACTIVE,66950.0,per Annum,1790.0,66766.7,0.0,0.0,337.0
2018,DEPARTMENT OF EDUCATION ADMIN,2007-10-14,QUEENS,SCHOOL COMPUTER TECHNOLOGY SPECIALIST,ACTIVE,85023.0,per Annum,1785.0,84790.16,0.0,8.16,5321.85
2018,DEPT OF ED PARA PROFESSIONALS,2018-01-31,MANHATTAN,SUBSTITUTE ED PARA,ACTIVE,154.77,per Day,0.0,10929.14,0.0,0.0,0.0
2018,DEPT OF PARKS & RECREATION,2018-01-08,MANHATTAN,JOB TRAINING PARTICIPANT,ACTIVE,13.5,per Hour,616.0,8316.0,0.0,0.0,0.0
2018,DEPT. OF DESIGN & CONSTRUCTION,2008-09-15,QUEENS,CONSTRUCTION PROJECT MANAGER,ACTIVE,72592.0,per Annum,1790.0,72393.1,20.0,941.31,10824.33
2018,DEPT OF ED PEDAGOGICAL,2014-09-02,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,73700.0,per Annum,0.0,69655.8,0.0,0.0,0.0
2018,DEPARTMENT OF EDUCATION ADMIN,1995-05-08,QUEENS,CLERICAL ASSOCIATE,ACTIVE,39039.0,per Annum,1669.73,36359.5,0.0,0.0,4449.85
2018,DEPT OF PARKS & RECREATION,1984-06-02,MANHATTAN,CHIEF LIFEGUARD,ACTIVE,29.37,per Hour,2104.0,68441.54,31.25,2478.15,32877.06
2018,POLICE DEPARTMENT,2002-07-01,BROOKLYN,POLICE OFFICER,ACTIVE,85292.0,per Annum,2045.72,85058.22,93.85,7142.1,20715.95
2018,DEPT OF ED PEDAGOGICAL,2017-09-05,MANHATTAN,TEACHER,ACTIVE,63751.0,per Annum,0.0,50388.49,0.0,0.0,0.0
2018,DEPARTMENT OF BUILDINGS,2016-09-19,MANHATTAN,INSPECTOR,ACTIVE,61800.0,per Annum,2045.72,61630.66,367.5,16556.14,679.17
2018,DEPARTMENT OF SANITATION,1997-12-22,QUEENS,SANITATION WORKER,CEASED,75066.0,per Annum,1741.72,63850.0,188.0,12728.23,13522.1
2018,DEPT OF ED PER SESSION TEACHER,2012-09-04,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,10962.62,0.0,0.0,0.66
2018,NYC HOUSING AUTHORITY,2007-06-11,BRONX,HOUSING ASSISTANT,ON LEAVE,58987.0,per Annum,1455.5,48859.11,0.0,0.0,0.0
2018,DEPARTMENT OF TRANSPORTATION,1988-11-14,QUEENS,ELECTRICIAN,ACTIVE,389.97,per Day,1678.0,93577.27,532.0,44685.08,18676.98
2018,POLICE DEPARTMENT,2008-07-08,BROOKLYN,POLICE OFFICER,ACTIVE,85292.0,per Annum,2045.72,85058.22,200.0,15584.9,12594.79
2018,DEPT OF ED PER SESSION TEACHER,1998-09-08,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,620.49,0.0,0.0,1.72
2018,BOARD OF ELECTION POLL WORKERS,2016-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,460.0,0.0,0.0,0.0
2018,DEPT OF ED PARA PROFESSIONALS,2013-04-29,MANHATTAN,ANNUAL ED PARA,ACTIVE,35977.0,per Annum,0.0,41354.99,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2015-09-08,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,5434.9,0.0,0.0,0.0
2018,COMMUNITY COLLEGE (QUEENSBORO),2003-01-27,QUEENS,ADJUNCT LECTURER,SEASONAL,83.55,per Day,160.0,19294.48,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2006-12-21,QUEENS,ASSOCIATE TRAFFIC ENFORCEMENT AGENT,ACTIVE,47053.0,per Annum,2045.72,46924.02,466.75,17052.85,3102.94
2018,NYC HOUSING AUTHORITY,2017-10-30,BROOKLYN,MAINTENANCE WORKER,ACTIVE,220.64,per Day,1400.0,36405.6,404.75,15206.97,1480.06
2018,DEPARTMENT OF EDUCATION ADMIN,1980-08-06,BRONX,COMMUNITY ASSOCIATE,ACTIVE,41174.0,per Annum,1790.0,41061.27,2.5,264.8,33.5
2018,DEPT OF HEALTH/MENTAL HYGIENE,2013-12-02,QUEENS,COMPUTER SYSTEMS MANAGER,ACTIVE,75762.0,per Annum,1790.0,75554.44,0.0,0.0,0.0
2018,DEPARTMENT OF EDUCATION ADMIN,1981-10-26,MANHATTAN,STOCK WORKER,ACTIVE,36595.0,per Annum,1790.0,36494.64,0.0,0.0,506.93
2018,DEPT OF ED PEDAGOGICAL,2006-08-31,MANHATTAN,SCHOOL SOCIAL WORKER,ACTIVE,101358.0,per Annum,0.0,97351.48,0.0,0.0,0.0
2018,DEPT OF ED PARA PROFESSIONALS,1998-07-01,MANHATTAN,ANNUAL ED PARA,ACTIVE,41841.0,per Annum,0.0,43114.27,0.0,21.27,0.0
2018,DEPT OF ED PER SESSION TEACHER,2006-08-31,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1533.52,0.0,0.0,2.16
2018,POLICE DEPARTMENT,2015-01-07,BROOKLYN,POLICE OFFICER,ACTIVE,54394.0,per Annum,2045.72,54056.78,383.58,16574.83,8334.47
2018,DEPT OF ED PEDAGOGICAL,2017-09-05,MANHATTAN,TEACHER-REG SUB,ACTIVE,70789.0,per Annum,0.0,55728.13,0.0,0.0,91.53
2018,DEPT OF ENVIRONMENT PROTECTION,1992-05-04,QUEENS,ADMINISTRATIVE ENGINEER,ACTIVE,152000.0,per Annum,1790.0,144188.42,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2000-09-05,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,11452.56,0.0,0.0,0.0
2018,NYC HOUSING AUTHORITY,1994-08-01,MANHATTAN,SECRETARY,ACTIVE,56775.0,per Annum,1825.0,56619.42,0.0,0.0,4764.76
2018,DEPT OF ED PEDAGOGICAL,2005-10-24,MANHATTAN,TEACHER,ACTIVE,94198.0,per Annum,0.0,90103.41,0.0,0.0,0.0
2018,COMMUNITY COLLEGE (LAGUARDIA),2014-09-01,QUEENS,ASSISTANT PROFESSOR,CEASED,81855.0,per Annum,158.72,49606.04,0.0,0.0,607.73
2018,DEPT OF ED PEDAGOGICAL,2001-09-04,MANHATTAN,GUIDANCE COUNSELOR,ACTIVE,101577.0,per Annum,0.0,97261.22,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2016-10-17,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,5942.46,0.0,0.0,0.0
2018,DEPT OF ED PARA PROFESSIONALS,2016-09-08,MANHATTAN,SUBSTITUTE ED PARA,ACTIVE,154.77,per Day,0.0,23368.13,0.0,0.0,0.0
2018,DEPARTMENT OF TRANSPORTATION,2017-06-05,QUEENS,TRAFFIC DEVICE MAINTAINER,CEASED,54665.0,per Annum,1725.72,40414.0,130.0,4628.35,1366.61
2018,COMMUNITY COLLEGE (MANHATTAN),2009-01-26,MANHATTAN,ADJUNCT LECTURER,SEASONAL,43.57,per Day,160.0,6970.92,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,1981-10-05,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,4527.44,0.0,0.0,0.0
2018,DEPT OF CITYWIDE ADMIN SVCS,2017-03-06,MANHATTAN,ASSISTANT MECHANICAL ENGINEER,ACTIVE,65000.0,per Annum,1790.0,64821.9,0.0,0.0,280.06
2018,DEPT OF ED PER SESSION TEACHER,2006-12-13,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,399.26,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2014-02-25,BROOKLYN,SCHOOL SAFETY AGENT,ACTIVE,46737.0,per Annum,2045.72,39808.37,262.25,8181.68,1912.0
2018,DEPT OF ED PEDAGOGICAL,2007-08-30,MANHATTAN,TEACHER,ACTIVE,94198.0,per Annum,0.0,89264.68,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1984-07-01,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,119672.0,per Annum,0.0,134522.23,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2013-09-03,MANHATTAN,TEACHER,ACTIVE,66931.0,per Annum,0.0,63747.19,0.0,0.0,28.02
2018,DEPT OF ED PER SESSION TEACHER,2013-09-03,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,769.15,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,1997-01-02,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,2715.3,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2012-09-04,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,14028.23,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1998-09-08,MANHATTAN,TEACHER,ACTIVE,103400.0,per Annum,0.0,99229.56,0.0,0.0,0.0
2018,DEPT OF ED PARA PROFESSIONALS,2006-09-05,MANHATTAN,ANNUAL ED PARA,ACTIVE,41245.0,per Annum,0.0,31449.86,0.0,0.0,0.0
2018,DEPT OF ED HRLY SUPPORT STAFF,1983-11-30,MANHATTAN,SUPERVISING SCHOOL AIDE,ACTIVE,20.32,per Hour,0.0,44875.91,0.0,0.0,0.0
2018,NYC HOUSING AUTHORITY,2015-03-23,BROOKLYN,COMMUNITY COORDINATOR,CEASED,72670.0,per Annum,411.0,19511.39,0.0,0.0,8.25
2018,NYC HOUSING AUTHORITY,2000-04-23,QUEENS,CARETAKER,ACTIVE,43079.0,per Annum,2085.72,42971.4,250.75,8700.1,1965.69
2018,DEPT OF ED PEDAGOGICAL,1997-09-02,MANHATTAN,TEACHER,ACTIVE,113685.0,per Annum,0.0,107110.68,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,1999-12-31,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,7938.0,0.0,0.0,2.28
2018,DEPT OF ED PER SESSION TEACHER,2003-05-19,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,323.62,0.0,0.0,0.0
2018,DEPT OF ED HRLY SUPPORT STAFF,2003-10-07,MANHATTAN,F/T SCHOOL LUNCH HELPER,CEASED,15.38,per Hour,0.0,10171.91,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1984-09-05,OTHER,TEACHER,ACTIVE,119472.0,per Annum,0.0,114278.72,0.0,0.0,0.0
2018,COMMUNITY COLLEGE (BRONX),2017-03-07,BRONX,STUDENT AIDE,CEASED,13.0,per Hour,0.0,537.5,0.0,0.0,0.0
2018,COMMUNITY COLLEGE (LAGUARDIA),2011-09-01,QUEENS,ASSOCIATE PROFESSOR,ACTIVE,90871.0,per Annum,260.72,88929.34,0.0,0.0,0.0
2018,DEPARTMENT OF SANITATION,2017-07-10,BROOKLYN,SANITATION WORKER,ACTIVE,40820.0,per Annum,2040.0,36477.93,252.75,6620.48,6526.52
2018,POLICE DEPARTMENT,2012-10-08,QUEENS,AUTO MECHANIC,ACTIVE,322.4,per Day,2045.72,83824.0,198.5,12109.2,1506.05
2018,DEPT OF ED HRLY SUPPORT STAFF,2017-10-10,MANHATTAN,STUDENT AIDE,ACTIVE,13.0,per Hour,0.0,2949.0,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2014-02-25,MANHATTAN,SCHOOL SAFETY AGENT,ACTIVE,46737.0,per Annum,2045.72,39808.37,299.5,9305.44,1280.19
2018,DEPT OF ED PER SESSION TEACHER,2009-10-13,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,508.32,0.0,0.0,0.32
2018,DEPT OF PARKS & RECREATION,2009-06-27,QUEENS,LIFE GUARD,ACTIVE,18.12,per Hour,481.0,11377.44,1.75,48.77,942.63
2018,DEPT OF ED PEDAGOGICAL,2004-09-07,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,89671.0,per Annum,0.0,86175.31,0.0,0.0,0.0
2018,DEPT. OF DESIGN & CONSTRUCTION,1998-04-06,QUEENS,ARCHITECT,ACTIVE,89893.0,per Annum,1790.0,89646.7,3.0,160.45,7608.36
2018,DEPARTMENT OF EDUCATION ADMIN,2011-05-31,RICHMOND,SCHOOL LUNCH AIDE,ACTIVE,28323.0,Prorated Annual,1534.28,28408.3,22.25,3574.94,0.0
2018,DEPT OF ED PER SESSION TEACHER,1998-09-08,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,5371.66,0.0,0.0,0.0
2018,DEPT OF CITYWIDE ADMIN SVCS,2001-02-04,MANHATTAN,CLERICAL ASSOCIATE,ACTIVE,48621.0,per Annum,1790.0,48487.92,0.0,0.0,4764.76
2018,DEPT OF ED HRLY SUPPORT STAFF,2015-12-01,MANHATTAN,F/T SCHOOL AIDE,CEASED,13.37,per Hour,0.0,5072.72,0.0,0.0,0.0
2018,NYC HOUSING AUTHORITY,2001-04-16,BROOKLYN,CARETAKER,ON SEPARATION LEAVE,43079.0,per Annum,2085.72,42971.4,106.5,4100.78,1270.3
2018,DEPT OF ED PEDAGOGICAL,2016-01-13,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,57838.0,per Annum,0.0,45854.32,0.0,0.0,0.0
2018,DEPT OF ED PARA PROFESSIONALS,2011-03-01,MANHATTAN,SUBSTITUTE ED PARA,ACTIVE,154.77,per Day,0.0,25135.34,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1999-12-31,MANHATTAN,TEACHER,ACTIVE,94971.0,per Annum,0.0,90001.77,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1998-09-08,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,94198.0,per Annum,0.0,106918.57,0.0,0.0,-498.31
2018,DEPT OF ED PER SESSION TEACHER,1999-12-31,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,5272.01,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2015-09-08,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,429.57,0.0,0.0,0.03
2018,COMMUNITY COLLEGE (LAGUARDIA),2017-09-07,QUEENS,ADJUNCT COLLEGE LAB TECH,ACTIVE,28.28,per Hour,130.0,3676.4,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2000-09-28,MANHATTAN,TEACHER,ACTIVE,94971.0,per Annum,0.0,91206.31,0.0,0.0,0.0
2018,DEPARTMENT OF EDUCATION ADMIN,1988-06-13,MANHATTAN,SCHOOL LUNCH LOADER AND HANDLER,ACTIVE,49644.0,per Annum,1917.85,49507.91,277.5,10849.12,5318.42
2018,BOARD OF ELECTION POLL WORKERS,2017-01-02,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,300.0,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2015-07-08,BRONX,POLICE OFFICER,ACTIVE,54394.0,per Annum,2045.72,51153.46,192.58,7284.56,8012.97
2018,DEPARTMENT OF EDUCATION ADMIN,2015-11-15,BROOKLYN,SCHOOL PLANT MANAGER,ACTIVE,100000.0,per Annum,1790.0,99726.12,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2010-09-07,MANHATTAN,TEACHER,ACTIVE,90511.0,per Annum,0.0,101626.11,0.0,0.0,0.0
2018,DISTRICT ATTORNEY KINGS COUNTY,2017-12-18,BROOKLYN,COMMUNITY ASSISTANT,ACTIVE,34814.0,per Annum,928.22,18706.79,0.0,0.0,146.41
2018,DEPT OF PARKS & RECREATION,2017-12-19,BRONX,JOB TRAINING PARTICIPANT,ACTIVE,13.5,per Hour,655.27,8846.16,11.0,221.52,53.0
2018,DEPT OF ED PER SESSION TEACHER,2007-08-30,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1234.64,0.0,0.0,0.0
2018,DEPT OF ED HRLY SUPPORT STAFF,1999-08-13,MANHATTAN,F/T SR. SCHOOL LUNCH HELPER,ACTIVE,16.28,per Hour,0.0,31793.07,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1996-09-03,MANHATTAN,TEACHER,ACTIVE,113685.0,per Annum,0.0,108742.84,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2003-07-01,BROOKLYN,LIEUTENANT,ACTIVE,125531.0,per Annum,2045.72,122082.03,71.75,7231.89,23366.99
2018,NYC HOUSING AUTHORITY,2014-03-31,BROOKLYN,CARETAKER,ACTIVE,43079.0,per Annum,1915.97,38958.69,218.75,7710.42,806.12
2018,DEPT OF ED PER SESSION TEACHER,2006-08-31,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,843.26,0.0,0.0,0.27
2018,DEPT OF ED PEDAGOGICAL,2017-09-05,MANHATTAN,TEACHER ASSIGNED A,ACTIVE,89316.0,per Annum,0.0,70314.0,0.0,0.0,11.28
2018,DEPT OF ED PER DIEM TEACHERS,2016-07-01,MANHATTAN,TEACHER-GENERAL ED,ACTIVE,110.29,per Day,0.0,25446.69,0.0,0.0,1.8
2018,DEPT OF HEALTH/MENTAL HYGIENE,1997-06-10,MANHATTAN,SUPERVISOR,ACTIVE,69414.0,per Annum,1790.0,69223.7,40.0,2014.79,4291.45
2018,DEPT OF ED PEDAGOGICAL,1997-09-02,MANHATTAN,TEACHER,ACTIVE,113685.0,per Annum,0.0,103737.55,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2015-09-08,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,2612.47,0.0,0.0,1.86
2018,DEPT OF ED PARA PROFESSIONALS,2006-06-13,MANHATTAN,ANNUAL ED PARA,ACTIVE,36573.0,per Annum,0.0,41177.55,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2004-02-02,MANHATTAN,TEACHER,ACTIVE,96709.0,per Annum,0.0,92505.37,0.0,0.0,0.0
2018,DEPT OF ED PARA PROFESSIONALS,1989-10-17,MANHATTAN,ANNUAL ED PARA,CEASED,30274.0,per Annum,0.0,150.0,0.0,0.0,0.0
2018,COMMUNITY COLLEGE (MANHATTAN),2017-05-19,MANHATTAN,CUNY CUSTODIAL ASSISTANT,ACTIVE,14.03,per Hour,1664.25,24331.48,204.5,3637.31,2056.84
2018,DEPT OF ED PARA PROFESSIONALS,2000-03-10,MANHATTAN,ANNUAL ED PARA,ACTIVE,41245.0,per Annum,0.0,41675.28,0.0,108.55,0.0
2018,DEPARTMENT OF TRANSPORTATION,2007-08-27,MANHATTAN,ADMINISTRATIVE ENGINEER,ACTIVE,104089.0,per Annum,1790.0,101967.26,0.0,12.67,1871.65
2018,COMMUNITY COLLEGE (BRONX),2012-12-17,QUEENS,HIGHER EDUCATION ASSISTANT,ACTIVE,90149.0,per Annum,1825.0,84519.91,0.0,0.0,0.0
2018,COMMUNITY COLLEGE (LAGUARDIA),2016-04-18,QUEENS,HIGHER EDUCATION ASSISTANT,ACTIVE,56528.0,per Annum,1825.0,56373.2,0.0,0.0,0.0
2018,DEPT OF PARKS & RECREATION,2016-07-18,QUEENS,COMPUTER ASSOCIATE,ACTIVE,72000.0,per Annum,1790.0,71802.64,45.0,1773.4,0.0
2018,DEPT OF ED PER SESSION TEACHER,2009-11-02,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,5103.14,0.0,0.0,0.0
2018,DEPT OF ED HRLY SUPPORT STAFF,1994-01-24,MANHATTAN,F/T SR. SCHOOL LUNCH HELPER,ACTIVE,16.3,per Hour,0.0,28484.13,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2012-09-04,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,71678.0,per Annum,0.0,78777.68,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2016-01-06,BRONX,POLICE OFFICER,ACTIVE,48666.0,per Annum,2045.72,48476.56,158.92,6397.36,7177.19
2018,DEPT OF ED PEDAGOGICAL,2014-09-02,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,81394.0,per Annum,0.0,75334.83,0.0,0.0,0.0
2018,DEPT OF ED PARA PROFESSIONALS,2015-09-09,MANHATTAN,ANNUAL ED PARA,ACTIVE,41245.0,per Annum,0.0,34203.12,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1995-11-14,OTHER,TEACHER,ACTIVE,119472.0,per Annum,0.0,114278.72,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1993-10-05,MANHATTAN,TEACHER,ACTIVE,119472.0,per Annum,0.0,114026.3,0.0,0.0,0.0
2018,DEPARTMENT OF EDUCATION ADMIN,2003-08-20,QUEENS,COMMUNITY ASSOCIATE,ACTIVE,59231.0,per Annum,1790.0,59068.62,1.25,60.79,140.75
2018,DEPT OF ED PARA PROFESSIONALS,1994-06-02,MANHATTAN,ANNUAL ED PARA,CEASED,41079.0,per Annum,0.0,342.33,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2002-09-03,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,338.89,0.0,0.0,0.59
2018,POLICE DEPARTMENT,1997-04-14,BRONX,POLICE OFFICER,ACTIVE,85292.0,per Annum,2045.72,85058.22,415.65,30384.85,17503.67
2018,DEPT OF ED PARA PROFESSIONALS,1995-05-09,MANHATTAN,ANNUAL ED PARA,ACTIVE,40809.0,per Annum,0.0,40555.59,0.0,1.01,0.0
2018,DEPT OF ED PARA PROFESSIONALS,2011-10-25,MANHATTAN,ANNUAL ED PARA,ACTIVE,41841.0,per Annum,0.0,39785.32,0.0,0.0,0.0
2018,DEPARTMENT OF EDUCATION ADMIN,2013-09-03,QUEENS,OCCUPATIONAL THERAPIST,ACTIVE,74540.0,per Annum,1651.83,70221.08,0.0,0.0,4709.87
2018,DEPT OF ED PEDAGOGICAL,2013-09-03,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,66931.0,per Annum,0.0,64829.46,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1989-02-01,OTHER,TEACHER,ACTIVE,113685.0,per Annum,0.0,107334.72,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1993-03-03,MANHATTAN,SCHOOL PSYCHOLGIST,ACTIVE,117721.0,per Annum,0.0,122653.15,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2005-07-11,MANHATTAN,POLICE OFFICER,ACTIVE,85292.0,per Annum,2045.72,85058.22,380.22,29230.02,17108.62
2018,DEPT OF ED PEDAGOGICAL,1988-09-06,OTHER,TEACHER,ACTIVE,119472.0,per Annum,0.0,114319.64,0.0,0.0,0.0
2018,DEPT OF ED PARA PROFESSIONALS,2016-01-21,MANHATTAN,ANNUAL ED PARA,ACTIVE,25927.0,per Annum,0.0,26895.63,0.0,0.0,0.0
2018,COMMUNITY COLLEGE (MANHATTAN),2015-04-27,MANHATTAN,COLLEGE ASSISTANT,CEASED,13.5,per Hour,625.25,8326.52,57.5,733.13,0.0
2018,POLICE DEPARTMENT,2004-01-26,MANHATTAN,TRAFFIC ENFORCEMENT AGENT AL 1 & 2 ONLY,ACTIVE,41214.0,per Annum,2045.72,40974.2,957.75,31549.93,4021.05
2018,DEPT OF ED PEDAGOGICAL,2012-09-04,MANHATTAN,TEACHER,ACTIVE,68126.0,per Annum,0.0,47730.41,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2000-10-26,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,8348.26,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2016-09-06,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,381.84,0.0,0.0,0.0
2018,DEPT. OF DESIGN & CONSTRUCTION,2016-08-08,QUEENS,ASSISTANT CIVIL ENGINEER,ACTIVE,57958.0,per Annum,1790.0,55590.77,347.0,13024.49,1662.37
2018,DEPT OF ED PEDAGOGICAL,2004-03-15,MANHATTAN,TEACHER,ACTIVE,96709.0,per Annum,0.0,92505.37,0.0,0.0,0.0
2018,DEPARTMENT OF SANITATION,2017-11-14,QUEENS,JOB TRAINING PARTICIPANT,CEASED,13.5,per Hour,746.42,9728.48,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2005-01-10,BROOKLYN,SERGEANT-,ACTIVE,90685.0,per Annum,2045.72,88173.35,277.25,20454.45,11849.92
2018,DEPT OF ED PEDAGOGICAL,1995-09-05,MANHATTAN,ASSISTANT PRINCIPAL,ACTIVE,132504.0,per Annum,0.0,132263.11,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2009-09-08,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,342.38,0.0,0.0,1.92
2018,COMMUNITY COLLEGE (QUEENSBORO),2010-06-01,QUEENS,COLLEGE ASSISTANT,ACTIVE,13.5,per Hour,680.5,9405.52,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2004-09-07,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,906.87,0.0,0.0,0.0
2018,DEPT OF ED PARA PROFESSIONALS,2014-09-04,MANHATTAN,ANNUAL ED PARA,ACTIVE,25927.0,per Annum,0.0,24800.18,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,1999-12-31,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,6029.86,0.0,0.0,0.0
2018,NYC HOUSING AUTHORITY,2010-04-05,MANHATTAN,CARETAKER,ACTIVE,43079.0,per Annum,2085.72,42971.4,235.0,7922.23,1742.13
2018,DEPT OF ED PER SESSION TEACHER,2012-01-02,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,3987.49,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2012-01-09,BROOKLYN,POLICE OFFICER,ACTIVE,85292.0,per Annum,2045.72,84268.71,172.37,12181.18,15586.98
2018,POLICE DEPARTMENT,1995-04-30,BROOKLYN,CAPTAIN D/A INSPECTOR,ACTIVE,175895.0,per Annum,2045.72,170707.37,0.0,0.0,23462.96
2018,DEPT OF ED PARA PROFESSIONALS,1989-10-30,MANHATTAN,ANNUAL ED PARA,ACTIVE,40809.0,per Annum,0.0,39324.62,0.0,28.52,0.0
2018,DEPT OF ED PER SESSION TEACHER,2017-01-02,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,843.94,0.0,0.0,0.94
